topic,event_id,label,tweet_id,text,clean,toxicity,flag_0.5,flag_0.7,flag_0.8,has_hotspot
Ukraine,EN03,Other,1511342888944349189,"@danbrusca @AmberJe57976439 @UlWBWCOM @CGMeifangZhang Just like you didn't support us invasions
Where did i say it was a genocide in donbas ?
I said i don't know what happened there and we don't know what's happening now in ukraine
I've seen enough lies to be at least sceptical about what they're branding as absolute truth",Just like you didn't support us invasions Where did i say it was a genocide in donbas ? I said i don't know what happened there and we don't know what's happening now in ukraine I've seen enough lies to be at least sceptical about what they're branding as absolute truth,0.95,1,1,1,True
Ukraine,EN03,False,1510925154930593794,@ainsleyearhardt Your Hypocrisy r/t to Ukraine is STUNNING!Why haven't you been Reporting on the GENOCIDE THAT ZELENSKYY SUPPORTS IN THE DONBAS REGION TO RUSSIAN SPEAKING UKRANIANS? AZOV &; THE UKRANIAN ARMY HAVE BEEN TORTURING &; MURDERING CIVILIANS IN MARIUPOL. HUMAN SHIELDS!!,Your Hypocrisy r/t to Ukraine is STUNNING!Why haven't you been Reporting on the GENOCIDE THAT ZELENSKYY SUPPORTS IN THE DONBAS REGION TO RUSSIAN SPEAKING UKRANIANS? AZOV &; THE UKRANIAN ARMY HAVE BEEN TORTURING &; MURDERING CIVILIANS IN MARIUPOL. HUMAN SHIELDS!!,0.95,1,1,1,True
Ukraine,EN01,Other,1511336479611625477,@Justin_Ling same with the Russian Embassy in Canada @russianembassyc,same with the Russian Embassy in Canada,0.95,1,1,1,True
Ukraine,EN06,Other,1510703735097417737,OMG! That is the real proof of war crimes. Not that staged Bucha https://t.co/irFlWz0HUc,OMG! That is the real proof of war crimes. Not that staged Bucha,0.95,1,1,1,True
Ukraine,EN06,Other,1511493825411248128,Signature work of #Chechens #Irpin #BuchaMassacre #bucha #homstel #ukraine #russia #war #putin #Zelensky #Kadyrov #mercenaries #jihadists same done in #Artsakh #2020 #Azerbaijan #Turkey #Erdogan #Aliev #BuchaGenocide #ArmenianGenocide #hell #evil #madness #terror #terrorist #bomb https://t.co/S1HfvQIxJL,Signature work of Chechens Irpin BuchaMassacre bucha homstel ukraine russia war putin Zelensky Kadyrov mercenaries jihadists same done in Artsakh 2020 Azerbaijan Turkey Erdogan Aliev BuchaGenocide ArmenianGenocide hell evil madness terror terrorist bomb,0.95,1,1,1,True
Ukraine,EN05,False,1510055907740327951,"RT @rina__kor: “Zelensky fled to Poland and is 'hiding in US embassy,’ Ukrainian lawmaker claims”

""#Zelensky left #Ukraine. Deputies of th…","RT : “Zelensky fled to Poland and is 'hiding in US embassy,’ Ukrainian lawmaker claims” ""Zelensky left Ukraine. Deputies of th…",0.95,1,1,1,True
Ukraine,EN09,True,1502592740034428929,"#WebQoof | A morphed photo falsely claims that it identified an ace pilot, the 'Ghost of Kyiv' who has allegedly shot down six Russian jets as one 36-year-old Samuyil Hyde. Read our fact-check here.

https://t.co/Gr8hWWY7ee","WebQoof | A morphed photo falsely claims that it identified an ace pilot, the 'Ghost of Kyiv' who has allegedly shot down six Russian jets as one 36-year-old Samuyil Hyde. Read our fact-check here.",0.95,1,1,1,True
Ukraine,EN04,False,1503421256036720645,@bluteaux @ruckmalc @PetrasPics66 @Stephen1010102 @Bellagio_bound @JenniferCoogan1 @987_charles @khalchewska @ChrisEv06631592 @IainColledge @quasirob @ShegorReador @roarbro @Lola36061454 @SibeliusFrank @FridgeBoris @robertsessford1 @Masha_et_Medved @BertuccioPanini @Marisya100 @KevinPe00158553 @CARogersNo1 @andyfarnell07 @MalChandler @Hairy_Laphroaig @somechewlip @condimentset @adbalfour @rec777777 @Michael80789776 @ShearerRab @galoftomo @GFeltchmaster @Stephen40868649 @crikeyolson @RonnieTheFrog @thefactroom @ConraddKonnrad @Quisitive6 @tomprice101 @Badbadger600009 @ADB0806 @oldtwohats @Sacro @son_of_kernow @Bluewurst1875 @matski909 @Callan23474387 @RudeBoiUK @dpthebeesreader Putin tank for sale on eBay! Stolen by 80 year old Ukrainian turnip farmer. Beat 10 Russian army soldiers by himself. https://t.co/KSlZYjxVPV,Putin tank for sale on eBay! Stolen by 80 year old Ukrainian turnip farmer. Beat 10 Russian army soldiers by himself.,0.95,1,1,1,True
Ukraine,EN01,False,1499126196478652420,It appears that the conservative mind has the same problem regardless of country of origin. That is the ability to create solutions (dangerous ones) for problems that don't exist. Check out the last line of this statement from the Russian Embassy in Canada. https://t.co/xuA8kTYtPG,It appears that the conservative mind has the same problem regardless of country of origin. That is the ability to create solutions (dangerous ones) for problems that don't exist. Check out the last line of this statement from the Russian Embassy in Canada.,0.95,1,1,1,True
Ukraine,EN07,True,1501272168990224384,"https://t.co/1Cbp2Plxa4
 Photo of Miss Ukraine 'Taking up Arms w/ Rifle Against Russia' https://t.co/GpLEcRsW9Y › Clarifies she had not joined the Ukrainian military after a photo of her holding a rifle and   Anastasiia Lenna  ""Air Rifle Gun"" https://t.co/rAzC3YoJlY","Photo of Miss Ukraine 'Taking up Arms w/ Rifle Against Russia' › Clarifies she had not joined the Ukrainian military after a photo of her holding a rifle and Anastasiia Lenna ""Air Rifle Gun""",0.95,1,1,1,True
Ukraine,EN05,Other,1511344620923465733,@NPR The United States and Poland must get those mig fighter jets to #Ukraine! Zelensky has been urgently requesting them!,The United States and Poland must get those mig fighter jets to Ukraine! Zelensky has been urgently requesting them!,0.95,1,1,1,True
Ukraine,EN05,False,1507511248950235137,"Zelensky fled the country ( Poland ? ) and allowed all his brethren to leave to safety, then banned all men aged 18-60 from leaving and told them they must fight and die.
Some chosen folks like that other people fight wars for them.","Zelensky fled the country ( Poland ? ) and allowed all his brethren to leave to safety, then banned all men aged 18-60 from leaving and told them they must fight and die. Some chosen folks like that other people fight wars for them.",0.95,1,1,1,True
Ukraine,EN04,Other,1507675552404094976,Interesting suggestion from brother for @Ukraine @UKRinIRL. Sell verified debris from destroyed Russian tanks on eBay to raise funds. I suspect people would pay €100-€200 for a piece of track from Russian tank destroyed by a Javelin or NLaw. @RaytheonDefense would buy?,Interesting suggestion from brother for . Sell verified debris from destroyed Russian tanks on eBay to raise funds. I suspect people would pay €100-€200 for a piece of track from Russian tank destroyed by a Javelin or NLaw. would buy?,0.95,1,1,1,True
Ukraine,EN02,Other,1511472075491401729,"Sowing season starts in Ukraine. In many places, it looks like this: Ukrainian farmers, extract Russian missiles from their fields.

Russia's war against 🇺🇦 has exacerbated world hunger. Other world exporters are unable to compensate losses of 🇺🇦grain
https://t.co/JhklUaQ3f8 https://t.co/3q3wgWQJRV","Sowing season starts in Ukraine. In many places, it looks like this: Ukrainian farmers, extract Russian missiles from their fields. Russia's war against 🇺🇦 has exacerbated world hunger. Other world exporters are unable to compensate losses of 🇺🇦grain",0.95,1,1,1,True
Ukraine,EN08,True,1502237235399192577,A Time cover showing Putin with Hitler’s mustache isn’t real – by Ciara O'Rourke https://t.co/JkD1XGq0y8 via Poynter,A Time cover showing Putin with Hitler’s mustache isn’t real – by Ciara O'Rourke via Poynter,0.95,1,1,1,True
Ukraine,EN03,False,1511273166995607555,"@MacroFour The post suggests watching the documentary’Ukraine on Fire’, catching up on the genocide in Donbas &; the ‘Colour Revolution’. Oliver Stone is a consummate film maker. The MSM provides one narrative. Historical facts provide another. No MSM is showing ’both sides’.","The post suggests watching the documentary’Ukraine on Fire’, catching up on the genocide in Donbas &; the ‘Colour Revolution’. Oliver Stone is a consummate film maker. The MSM provides one narrative. Historical facts provide another. No MSM is showing ’both sides’.",0.95,1,1,1,True
Ukraine,EN05,Other,1511481540655648769,"@therrienv @stupidmaggats @417craig @Yeshua17Faith @JenCages @umfpt @Vickie627 @jdd2169 @ConcernedinPV @ahrehead @Milo443767962 @asjah8 @JeffreySHarper1 @skeeduu @_TeeKeeMon @mathmomma24 @KellyKr77228030 @waywardmegan15 @Krispi_Largo @furcopalypse @Emma34770971 @Wanderinglord @ProjectS1973 @_Kel_Varnsen_ @radicalcentrst @Ihonestlydont19 @PaulStetson13 @henriziolkowski @Sinner_Lilith @BC_Missy @TaiDecker @cms36 @KC79156846 @MrChingonE @TheSportsTr0ll @LaVieEnLumiere0 @Mindmagestic @medwoman1 @Aimhighffw @MistressRedWasp @Architectprod @CosmicIndiffer1 @USMC_Razorback @PrimedRosalee @benniedoorsnee @StirredCrazy @queenicarius1 @Supersi48617376 @KarenNo37030475 @NatForTrump2024 No decision for Biden to make. Zelensky said he needs them, Poland offered to give them, Bidens got no decision to make. And Poland should say screw Joe and get those Migs to Ukraine.","No decision for Biden to make. Zelensky said he needs them, Poland offered to give them, Bidens got no decision to make. And Poland should say screw Joe and get those Migs to Ukraine.",0.91432,1,1,1,True
Ukraine,EN01,True,1510987862715637765,"The Russian embassy in Canada is yet again engaging in cognitive warfare against Canadians and Ukraine. Time indeed to PNG Putin's representative and his propagandist goons in Ottawa, Toronto, Montreal and Vancouver. https://t.co/yJzcbA9CJx","The Russian embassy in Canada is yet again engaging in cognitive warfare against Canadians and Ukraine. Time indeed to PNG Putin's representative and his propagandist goons in Ottawa, Toronto, Montreal and Vancouver.",0.95,1,1,1,True
Ukraine,EN06,False,1506510746779365376,"@CBSDFW Ukraine the hoax war.
The TV news is a scripted staged TV show 🍿",Ukraine the hoax war. The TV news is a scripted staged TV show 🍿,0.95,1,1,1,True
Ukraine,EN03,False,1511370102998016006,@CaiphusK_11 Nonsense. Russia are getting rid of Nazis and protecting people of donbas. Ukraine are committing genocide and war crimes,Nonsense. Russia are getting rid of Nazis and protecting people of donbas. Ukraine are committing genocide and war crimes,0.95,1,1,1,True
Ukraine,EN04,Other,1504852057228029958,"@ReflectingMan Is that serious? Remember hearing them Ukraine boys put a Russian tank the captured up for sale on eBay; is this the actual n ok disinfo not a fun meme but real follow up?

JMFC where was my  30,000 cash when I really really needed it?

In all reality I hope they give or
1/2","Is that serious? Remember hearing them Ukraine boys put a Russian tank the captured up for sale on eBay; is this the actual n ok disinfo not a fun meme but real follow up? JMFC where was my 30,000 cash when I really really needed it? In all reality I hope they give or 1/2",0.95,1,1,1,True
Ukraine,EN10,False,1501186887863750662,"True?
Putin Has Banned Rothschild And His New World Order Banking Cartel Family From Entering Russian Territory -
During the meeting in question, Putin was clearly discontent about the secretive elite’s agenda of taking over the country -
https://t.co/a0pmgVzIBy","True? Putin Has Banned Rothschild And His New World Order Banking Cartel Family From Entering Russian Territory - During the meeting in question, Putin was clearly discontent about the secretive elite’s agenda of taking over the country -",0.90192,1,1,1,True
Ukraine,EN02,Other,1511485902744285188,"Today on The Carlos Watson Show we have a captivating interview with 20-year-old Ukrainian #refugee, Sonya Zlotnik. Watch as she shares her story of a harrowed #escape from Ukraine to Berlin, Germany...

Watch more: https://t.co/2IfTyGjbxX

#war #ukraine #russia #RefugeesNeedHelp https://t.co/yS2fJSu1He","Today on The Carlos Watson Show we have a captivating interview with 20-year-old Ukrainian refugee, Sonya Zlotnik. Watch as she shares her story of a harrowed escape from Ukraine to Berlin, Germany... Watch more: war ukraine russia RefugeesNeedHelp",0.95,1,1,1,True
Ukraine,EN04,Other,1511455712722907138,The Number of AGTMs in Ukraine Will Soon be 10 Units Against One Russia’s Tank | Defense Express https://t.co/BTXDfajoiF,The Number of AGTMs in Ukraine Will Soon be 10 Units Against One Russia’s Tank | Defense Express,0.95,1,1,1,True
Ukraine,EN06,Other,1510965616395657218,@StanKutcher @NATO @NATOCanada @JustinTrudeau @cafreeland @melaniejoly @ukrcancongress @UkiLifeAbroad NATO has been covering up a staged attack in Douma that was used to escalate the war in Syria so we know what it is capable of. Real proof of who is responsible for Bucha must be presented before escalation. The word of NATO is not enough.,NATO has been covering up a staged attack in Douma that was used to escalate the war in Syria so we know what it is capable of. Real proof of who is responsible for Bucha must be presented before escalation. The word of NATO is not enough.,0.95,1,1,1,True
Ukraine,EN03,False,1511003699652399110,@SchatzEd @steven_seegel I have had this very experience with a Russian friend in 2014 after the Donbas invasion. The friend said that our friendship is over because I support the US govt which supports the genocide of Russian speakers in Ukraine. That was in fact the end of a 30-year friendship.,I have had this very experience with a Russian friend in 2014 after the Donbas invasion. The friend said that our friendship is over because I support the US govt which supports the genocide of Russian speakers in Ukraine. That was in fact the end of a 30-year friendship.,0.95,1,1,1,True
Ukraine,EN04,Other,1501820676587483137,Hand Made 1/35 Scale Russian T-14 Armata Main Battle Tank Green Plastic Model https://t.co/cox8pHukZH eBay https://t.co/J2uHHa6Djf,Hand Made 1/35 Scale Russian T-14 Armata Main Battle Tank Green Plastic Model eBay,0.95,1,1,1,True
Ukraine,EN05,Other,1511445536020312068,"Ukraine Zelensky, armed Ukrainians weapons,missiles, machine-guns funnelled via Poland &; west Ukraine  by U.S., Canada, UK, EU, to confront Russia, instead US, Joe Biden, resolve Russia security 
should Russian troops not battered  Ukrainian fully armed?
Patrick Kolawole Boboye.","Ukraine Zelensky, armed Ukrainians weapons,missiles, machine-guns funnelled via Poland &; west Ukraine by U.S., Canada, UK, EU, to confront Russia, instead US, Joe Biden, resolve Russia security should Russian troops not battered Ukrainian fully armed? Patrick Kolawole Boboye.",0.95,1,1,1,True
Ukraine,EN09,True,1511445803990417408,"@BeauMorello @Lowlander25 @stencilmaster @RWApodcast Ghost of Kyiv was a joke, but the war is not and jokes are also part of propaganda. Yes, Snake Island news by pro-Ukraine news outlets were published by MSM and that is why it was a propaganda","Ghost of Kyiv was a joke, but the war is not and jokes are also part of propaganda. Yes, Snake Island news by pro-Ukraine news outlets were published by MSM and that is why it was a propaganda",0.95,1,1,1,True
Ukraine,EN03,Other,1511457048252547072,"@irplank1 @lydia_brunch_ @j2simpso @Osinttechnical Working towards joining NATO is part of the Ukraine Consitution, ergo the will of the people. That was in response to Russia's invasion of the Donbas","Working towards joining NATO is part of the Ukraine Consitution, ergo the will of the people. That was in response to Russia's invasion of the Donbas",0.95,1,1,1,True
Ukraine,EN06,Other,1502037033241489409,"@KatherineLilles @IAPonomarenko As Eilly Logan’s wife proclaimed, “Attention must be paid.”

I always considered porn to be staged and a fantasy of sorts. This is not war porn….it is real.","As Eilly Logan’s wife proclaimed, “Attention must be paid.” I always considered porn to be staged and a fantasy of sorts. This is not war porn….it is real.",0.95,1,1,1,True
Ukraine,EN08,Other,1511493592107397133,"@EuromaidanPress No leader during WWII thought Hitler could be negotiated with.  He had to be utterly defeated.  The same is true for Putin.  Any negotiation is a prolongation measure on his part.  The West must face up to ensuring Russia is defeated, even if this means direct conflict.","No leader during WWII thought Hitler could be negotiated with. He had to be utterly defeated. The same is true for Putin. Any negotiation is a prolongation measure on his part. The West must face up to ensuring Russia is defeated, even if this means direct conflict.",0.95,1,1,1,True
Ukraine,EN08,Other,1511492727929679876,‘Nobody negotiated with Hitler’: Poland slams Macron for Putin talks https://t.co/LjuF2Ie46d,‘Nobody negotiated with Hitler’: Poland slams Macron for Putin talks,0.95,1,1,1,True
Ukraine,EN05,Other,1511399764688240641,"Briefing by Russian Defence Ministry on 5 April  https://t.co/uF2Csk1mxx

#Putin #VladimirPutin #Russia #UkraineRussia #Ukraine #Mariupol #Zelensky #Kharkiv #KIEV #Biden #NATO #US #Poland #RussianArmy #UkrainianArmy #Sumy #UNSC #Bucha #RussianMilitary",Briefing by Russian Defence Ministry on 5 April Putin VladimirPutin Russia UkraineRussia Ukraine Mariupol Zelensky Kharkiv KIEV Biden NATO US Poland RussianArmy UkrainianArmy Sumy UNSC Bucha RussianMilitary,0.95,1,1,1,True
Ukraine,EN05,False,1507492751750934529,"@grouchapato @SkyNews No, this can only be solved by one person.
Let the US vassal Mr. Zelensky sign the capitulation.
He is pushing his people into suffering and he fled to Poland.","No, this can only be solved by one person. Let the US vassal Mr. Zelensky sign the capitulation. He is pushing his people into suffering and he fled to Poland.",0.88304,1,1,1,True
Ukraine,EN02,True,1500996326909267969,"As Russia pressed on with its invasion of Ukraine, a video clip was viewed thousands of times in Facebook and YouTube posts that claimed it showed live footage of the fighting. In reality, the footage was taken from a combat video game called ARMA 3..#UkraineRussianWar","As Russia pressed on with its invasion of Ukraine, a video clip was viewed thousands of times in Facebook and YouTube posts that claimed it showed live footage of the fighting. In reality, the footage was taken from a combat video game called ARMA 3..UkraineRussianWar",0.95,1,1,1,True
Ukraine,EN03,Other,1511470565474947080,"@VladoBilcik @predsednikrs @Europarl_EN Mr. Bilcik do you have any comments on this: while #Serbia denies the participation of Serbian fighters in support of #Russia in the war in #Ukraine, a #Serbian fighter Stefan #Dimitrijevic was killed yesterday in #Donbas 👇#UkraineRussianWar https://t.co/2ycxyU987h","Mr. Bilcik do you have any comments on this: while Serbia denies the participation of Serbian fighters in support of Russia in the war in Ukraine, a Serbian fighter Stefan Dimitrijevic was killed yesterday in Donbas 👇UkraineRussianWar",0.95,1,1,1,True
Ukraine,EN03,True,1511293588583460870,Putin lied through his teeth about a fake genocide by Ukrainians against Russians in Donbas. Here is a real photo of an actual ongoing genocide perpetrated by the Russian state and the military against the people of Ukraine. https://t.co/M4UNfc0RkC,Putin lied through his teeth about a fake genocide by Ukrainians against Russians in Donbas. Here is a real photo of an actual ongoing genocide perpetrated by the Russian state and the military against the people of Ukraine.,0.95,1,1,1,True
Ukraine,EN03,Other,1511455332102737921,Jeez - I’m a mediator by trade and this Ukraine conflict seems easy to resolve. Give Russia the Donbas (whose people want to be part of Russia) and exact a promise that secures the rest of Ukraine. Time to stop the carnage.,Jeez - I’m a mediator by trade and this Ukraine conflict seems easy to resolve. Give Russia the Donbas (whose people want to be part of Russia) and exact a promise that secures the rest of Ukraine. Time to stop the carnage.,0.93584,1,1,1,True
Ukraine,EN03,Other,1511467697082675206,"Free chapter: What shared characteristics led the #Crimean Peninsula and the #Donbas region to become conflict zones?
#Ukraine #Russia https://t.co/5WJczIK6dK",Free chapter: What shared characteristics led the Crimean Peninsula and the Donbas region to become conflict zones? Ukraine Russia,0.95,1,1,1,True
Ukraine,EN06,Other,1511492981500612609,"Russia-Ukraine war: What happened today (April 5) 
https://t.co/p1njKBo9e5 https://t.co/cfkHM2vTX1",Russia-Ukraine war: What happened today (April 5),0.95,1,1,1,True
Ukraine,EN01,False,1499592891064373248,Russian Embassy in Canada's statement about Neo-Nazi groups in Ukraine https://t.co/YcLL5bKaFJ,Russian Embassy in Canada's statement about Neo-Nazi groups in Ukraine,0.95,1,1,1,True
Ukraine,EN06,False,1508412582159396866,"@RyanRallyOh That was so obviously part of the show and not a real act of an angry guy, the question is why they did it? 
Normally when a magician pulls such a stunt he doesn’t want you looking at something else. 
Same with the staged war, the question should be why would they create this?","That was so obviously part of the show and not a real act of an angry guy, the question is why they did it? Normally when a magician pulls such a stunt he doesn’t want you looking at something else. Same with the staged war, the question should be why would they create this?",0.95,1,1,1,True
Ukraine,EN08,Other,1511490316397957121,Proof this is #Russia program for Genocide in #Ukraine Explains #Bucha and why Russian soldiers think they are going after Nazis.  Hitler dehumanized Jews.  Putin dehumanizing Ukrainians https://t.co/LzpaghPiX9,Proof this is Russia program for Genocide in Ukraine Explains Bucha and why Russian soldiers think they are going after Nazis. Hitler dehumanized Jews. Putin dehumanizing Ukrainians,0.95,1,1,1,True
Ukraine,EN08,Other,1506234769331433477,"@TorchLight2022 Of course they should be recognized. And Time magazine person of the year isn’t EVERYTHING. Remember, Hitler and Putin himself were both awarded that","Of course they should be recognized. And Time magazine person of the year isn’t EVERYTHING. Remember, Hitler and Putin himself were both awarded that",0.95,1,1,1,True
Ukraine,EN03,False,1510757134027436046,"@mlderwin @Cloutassent @L_DWYn @GodandtheBear After 8 years, many of us are clutching at any possibility of ending the Donbas genocide. I hope the end of the war will bring the end of the genocide.

So my question is, why don't you want the genocide to end?

Because if Ukraine's government survives, that means it continues.","After 8 years, many of us are clutching at any possibility of ending the Donbas genocide. I hope the end of the war will bring the end of the genocide. So my question is, why don't you want the genocide to end? Because if Ukraine's government survives, that means it continues.",0.95,1,1,1,True
Ukraine,EN03,Other,1511459901914107908,"@Sineadburke10 @Vlad24671319 This Azov battalion which Ukraine are using against Russia is an extreme far right sect, even called neo nazis. The same nazi's Putin said he was going after in Donbas. Something has felt not quite right about this war since it started.","This Azov battalion which Ukraine are using against Russia is an extreme far right sect, even called neo nazis. The same nazi's Putin said he was going after in Donbas. Something has felt not quite right about this war since it started.",0.95,1,1,1,True
Ukraine,EN06,False,1509740374734127105,"@johnmaclachlan @KyivIndependent Not to worry, John, it's all being staged to give you the illusion of war--to elicit a real human response by first winning your 'heart and mind...'","Not to worry, John, it's all being staged to give you the illusion of war--to elicit a real human response by first winning your 'heart and mind...'",0.95,1,1,1,True
Ukraine,EN04,False,1510885653931696135,Russian Tank t72 https://t.co/d77dX8FKli eBay https://t.co/7WsQG2d3ZY,Russian Tank t72 eBay,0.95,1,1,1,True
Ukraine,EN03,Other,1511464671081078787,"Russian Conscripts Reveal Dire Conditions Of Fighting In Ukraine-Russian Conscripts given 19th Century Rifles-Made 2 drink from ponds filled w/dead frogs-Due 2 lack of supplies-Ordered 2 run in front of Enemy Soldiers 2 draw their fire-They reveal. 
https://t.co/WqXWwzy1pA",Russian Conscripts Reveal Dire Conditions Of Fighting In Ukraine-Russian Conscripts given 19th Century Rifles-Made 2 drink from ponds filled w/dead frogs-Due 2 lack of supplies-Ordered 2 run in front of Enemy Soldiers 2 draw their fire-They reveal.,0.92856,1,1,1,True
Ukraine,EN08,Other,1503420577297702919,"Time Magazine, doing SHAMELESS Russian propagandas on the youtubes. A year ago, because they are treacherous Russian AGENTS who were helping set the stage for Putin Hitler's BARBAROUS invasion of Iraq.

#StandWithUkraine https://t.co/GI6rqz5zxe","Time Magazine, doing SHAMELESS Russian propagandas on the youtubes. A year ago, because they are treacherous Russian AGENTS who were helping set the stage for Putin Hitler's BARBAROUS invasion of Iraq. StandWithUkraine",0.95,1,1,1,True
Ukraine,EN01,False,1499177353468997634,"The question is why have Canadians not seen this statement from the Russian Embassy in Canada?
It seem to be a very important statement. https://t.co/ZvMcBK1LdP",The question is why have Canadians not seen this statement from the Russian Embassy in Canada? It seem to be a very important statement.,0.95,1,1,1,True
Ukraine,EN10,Other,1511490432139673601,"@vonderleyen @GlasnostGone I have hope, that they ban the Russian and Belarusian drivers too.,and ….I heard that several companies in EU are owned by Putin vasals! Like Kreiss and probably Girteka!!
And probably Hungarian transport companies","I have hope, that they ban the Russian and Belarusian drivers too.,and ….I heard that several companies in EU are owned by Putin vasals! Like Kreiss and probably Girteka!! And probably Hungarian transport companies",0.95,1,1,1,True
Ukraine,EN10,False,1508064687585435651,@JackPosobiec Putin banned the Rothschild family from Russia so war is now inevitable. Russian troops are massed in Ukraine while NATO troops build up in Estonia for a textbook flanking manoeuvre on Moscow,Putin banned the Rothschild family from Russia so war is now inevitable. Russian troops are massed in Ukraine while NATO troops build up in Estonia for a textbook flanking manoeuvre on Moscow,0.95,1,1,1,True
Ukraine,EN07,True,1502960168811831298,👀 Keep an eye out for this photo that supposedly shows former Miss Ukraine Anastasiia Lenna taking up arms to fight the war. It really doesn’t. https://t.co/dltCh81KWJ,👀 Keep an eye out for this photo that supposedly shows former Miss Ukraine Anastasiia Lenna taking up arms to fight the war. It really doesn’t.,0.95,1,1,1,True
Ukraine,EN08,Other,1499743316753190917,"Time Magazine better not give DICTATOR Putin ""Man of the Year""! MONSTER of the Year (and longer) is apropos. I ALREADY hear them explain/excuse by saying even HITLER was so-named. But no matter how much the STORY will (hopefully, justifiably) ATTACK him, it still aggrandizes him.","Time Magazine better not give DICTATOR Putin ""Man of the Year""! MONSTER of the Year (and longer) is apropos. I ALREADY hear them explain/excuse by saying even HITLER was so-named. But no matter how much the STORY will (hopefully, justifiably) ATTACK him, it still aggrandizes him.",0.8259200000000001,1,1,1,True
Ukraine,EN07,True,1498958345499136002,"The beauty queen said her ‘viral’ photograph was only meant “to inspire”
#UkraineRussiaWar #RussiaUkraine #AnastasiiaLenna  #MissUkraine #Ukranian 

https://t.co/XFmtHYxmUE",The beauty queen said her ‘viral’ photograph was only meant “to inspire” UkraineRussiaWar RussiaUkraine AnastasiiaLenna MissUkraine Ukranian,0.95,1,1,1,True
Ukraine,EN03,False,1511159085278044160,"@danbrusca @napinba @UlWBWCOM @CGMeifangZhang How old are you? 8? Do you really think anyone cares what you say and do? You can't change the fact that the people of Donbas were genocide by the Ukrainian Azov camp, just as I can't change the fact that Russia started a war against Ukraine. Facts are facts,  your are lier","How old are you? 8? Do you really think anyone cares what you say and do? You can't change the fact that the people of Donbas were genocide by the Ukrainian Azov camp, just as I can't change the fact that Russia started a war against Ukraine. Facts are facts, your are lier",0.95,1,1,1,True
Ukraine,EN05,False,1509889643289927680,"@antifantti Russia linked a land bridge from its territory to Sevastopol, has encircled 10000s of Ukrainians, is sieging several cities, including their enemy's capital, and Zelensky likely fled to Poland.","Russia linked a land bridge from its territory to Sevastopol, has encircled 10000s of Ukrainians, is sieging several cities, including their enemy's capital, and Zelensky likely fled to Poland.",0.95,1,1,1,True
Ukraine,EN05,Other,1511363411812225033,The Bucha Atrocity: Who did it and Why? + 11 Reasons the Russians can’t be Guilty https://t.co/kr86P5F7Yt #Bucha #BuchaFalseFlag #Kyiv #Zelensky #BuchaMassacre #Putin #Biden #Poland #Sanctions #Ukraine #Donbass #Moscow #Mariupol https://t.co/HopD0BW8t7,The Bucha Atrocity: Who did it and Why? + 11 Reasons the Russians can’t be Guilty Bucha BuchaFalseFlag Kyiv Zelensky BuchaMassacre Putin Biden Poland Sanctions Ukraine Donbass Moscow Mariupol,0.95,1,1,1,True
Ukraine,EN05,Other,1508915187151216640,"@RichardGrenell Putin would never dare to invade Ukraine and commit such horrendous crimes, without the green light of the US gov. He believed that Zelensky would leave Ukraine as president Ashraf Ghani fled Afghanistan.
Zelensky made it public that Biden had called on him to flee to Poland.","Putin would never dare to invade Ukraine and commit such horrendous crimes, without the green light of the US gov. He believed that Zelensky would leave Ukraine as president Ashraf Ghani fled Afghanistan. Zelensky made it public that Biden had called on him to flee to Poland.",0.95,1,1,1,True
Ukraine,EN04,Other,1511457237931339784,"In the #Chernihiv region, civilians found the tower of a #Russian T-80 tank which flew off about 12 meters after the explosion!🇺🇦🇷🇺

#UkraineWar 
#Ukraine 
#StandWithUkriane 
#Russia https://t.co/EOwTMS6Q8d","In the Chernihiv region, civilians found the tower of a Russian T-80 tank which flew off about 12 meters after the explosion!🇺🇦🇷🇺 UkraineWar Ukraine StandWithUkriane Russia",0.95,1,1,1,True
Ukraine,EN10,False,1499085758971396096,"@taythelot @Roofershound In 2015 Rothschild had a pop at Putin saying he was a ""traitor to the new world order"" Roths is the Khazarian Mafia which are Ukraine, Putin banned Roths from Russia forever. Context to this war is very important. Its why the WEF &; the supporters of zee great reset are worried","In 2015 Rothschild had a pop at Putin saying he was a ""traitor to the new world order"" Roths is the Khazarian Mafia which are Ukraine, Putin banned Roths from Russia forever. Context to this war is very important. Its why the WEF &; the supporters of zee great reset are worried",0.95,1,1,1,True
Ukraine,EN10,False,1499931512241803267,Zafar Khalid 25 Dec 16 Vladimir Putin has banned Jacob Rothschild and his New World Order banking cartel family from entering Russian territory “under any circumstances.”,Zafar Khalid 25 Dec 16 Vladimir Putin has banned Jacob Rothschild and his New World Order banking cartel family from entering Russian territory “under any circumstances.”,0.94456,1,1,1,True
Ukraine,EN07,True,1501798483875049482,"#FactCheck: Lenna herself clarifies she has not joined the military, and what she's holding in the Instagram photo is an airsoft gun. #FactsFirstPH #RussiaUkraineCrisis  https://t.co/KrxdMgWhRt","FactCheck: Lenna herself clarifies she has not joined the military, and what she's holding in the Instagram photo is an airsoft gun. FactsFirstPH RussiaUkraineCrisis",0.92944,1,1,1,True
